stock_locate,tracking_number,timestamp,order_reference_number,executed_shares,match_number,printable,execution_price
5036,2,0 days 09:36:03.838460333,15708119,100,456219,1,50000
1225,2,0 days 09:36:03.858918440,15056229,100,456232,1,69300
4020,2,0 days 09:36:04.305905158,13215026,100,456540,1,1257400
5537,2,0 days 09:36:04.424000683,15697691,100,456566,1,31800
5537,4,0 days 09:36:04.424000683,15718531,100,456567,1,31800
7259,2,0 days 09:36:04.543718994,17965480,100,456637,1,654800
7931,2,0 days 09:36:04.560530458,18065008,2,456639,1,867800
7931,2,0 days 09:36:04.560559906,18065008,98,456640,1,867800
7970,2,0 days 09:36:04.729066997,18068396,100,456778,1,204100
6257,2,0 days 09:36:04.902420428,15733395,100,456973,1,863000
5408,2,0 days 09:36:04.910022594,15624079,100,456979,1,137100
5291,2,0 days 09:36:04.996020935,15727199,15,457077,1,1581400
5332,1,0 days 09:36:05.062120540,15737467,100,457139,0,533700
6,2,0 days 09:36:05.718849721,15218213,71,457636,1,282300
5332,2,0 days 09:36:06.311479005,15770335,100,457971,1,534000
5332,2,0 days 09:36:06.311551904,15770335,100,457972,1,534000
7747,2,0 days 09:36:07.204747863,18144784,100,458499,1,174000
5614,2,0 days 09:36:07.444138250,15540099,100,458631,1,61600
4990,2,0 days 09:36:07.503176885,15798371,100,458657,1,644200
5537,2,0 days 09:36:07.627018701,15799199,200,458720,1,31900
5537,4,0 days 09:36:07.627018701,15799207,100,458721,1,31900
5537,6,0 days 09:36:07.627018701,15799219,100,458722,1,31900
1283,2,0 days 09:36:07.813405514,15153325,100,458829,1,80200
5537,2,0 days 09:36:07.893263645,15806335,50,458871,1,31900
5537,4,0 days 09:36:07.893263645,15806343,100,458872,1,31900
608,2,0 days 09:36:08.304384688,15264957,100,459087,1,210300
3040,2,0 days 09:36:08.610181728,13346534,100,459269,1,366700
3453,2,0 days 09:36:08.912422058,13343498,200,459434,1,184500
3453,2,0 days 09:36:08.912493008,13343498,100,459435,1,184500
1421,2,0 days 09:36:09.195655651,15257937,100,459710,1,37700
5537,2,0 days 09:36:09.342759459,15846743,200,459861,1,31900
5537,4,0 days 09:36:09.342759459,15846747,100,459862,1,31900
5537,6,0 days 09:36:09.342759459,15846755,10,459863,1,31900
7484,2,0 days 09:36:09.365289710,18183492,100,459887,1,295800
5459,2,0 days 09:36:09.405347652,15766235,2,459938,1,429700
5459,2,0 days 09:36:09.405878701,15766235,198,459940,1,429700
5021,2,0 days 09:36:09.572854585,15673007,4,460066,1,548200
5537,2,0 days 09:36:09.659616090,15847395,10,460100,1,31900
8574,2,0 days 09:36:09.927124603,17205300,400,460235,1,539400
8574,2,0 days 09:36:09.934146296,18209408,100,460240,1,539300
7420,2,0 days 09:36:09.959282090,18210100,100,460258,1,36400
329,2,0 days 09:36:09.980058158,15233481,11,460272,1,73900
5291,2,0 days 09:36:10.257324087,15873411,5,460541,1,1581400
4309,2,0 days 09:36:10.519071932,13392754,100,460729,1,178800
5021,2,0 days 09:36:10.591460400,15673007,96,460787,1,548200
5537,2,0 days 09:36:10.922993788,15889987,361,460990,1,31900
5537,2,0 days 09:36:11.010989973,15889987,10,461016,1,31900
8205,2,0 days 09:36:11.028807233,18219820,100,461027,1,595800
329,2,0 days 09:36:11.108255628,15233481,85,461066,1,73900
1005,2,0 days 09:36:11.272445275,15339429,10,461139,1,182100
4341,3,0 days 09:36:11.374407100,13420310,100,461229,1,923900
6556,3,0 days 09:36:11.575615152,15907151,90,461425,1,2127000
7648,2,0 days 09:36:11.657816009,18247256,100,461494,1,391800
6544,2,0 days 09:36:11.667879944,15909347,153,461507,1,1219800
6544,2,0 days 09:36:11.668246233,15909347,447,461508,1,1219800
5497,2,0 days 09:36:11.700172862,15911279,2,461583,1,3256000
7931,2,0 days 09:36:11.865824318,18274360,100,461949,1,866900
5537,2,0 days 09:36:12.075947085,15922267,100,462133,1,31900
7992,2,0 days 09:36:13.106209156,18304408,100,462721,1,4185100
95,2,0 days 09:36:13.271172372,15385645,100,462867,1,463900
7960,2,0 days 09:36:13.526555228,18321692,4,463065,1,530900
7960,6,0 days 09:36:13.530450168,18321976,100,463079,1,531000
7603,2,0 days 09:36:13.544853973,18322588,100,463086,1,43500
7603,2,0 days 09:36:13.544883665,18322592,100,463087,1,43500
5036,2,0 days 09:36:13.658068497,15957743,52,463139,1,49700
7034,2,0 days 09:36:14.076591907,15968995,200,463339,1,483900
8316,2,0 days 09:36:14.383169273,18280404,100,463476,1,87200
7187,2,0 days 09:36:14.514009869,15574667,13,463516,1,209300
7960,2,0 days 09:36:14.531327658,18346540,100,463545,1,531000
1005,2,0 days 09:36:14.596835482,15416041,10,463573,1,182100
4937,2,0 days 09:36:14.614199876,15981259,200,463578,1,165700
4937,4,0 days 09:36:14.614199876,15981327,100,463579,1,165700
4937,6,0 days 09:36:14.614199876,15981339,100,463580,1,165700
8647,2,0 days 09:36:15.147181898,17720816,100,463822,1,23800
7992,2,0 days 09:36:15.505011299,18370096,98,464068,1,4186100
5332,2,0 days 09:36:15.631672849,16005359,100,464156,1,533500
5332,2,0 days 09:36:15.631701939,16005359,100,464157,1,533500
5332,1,0 days 09:36:15.764696598,16009151,100,464279,0,533700
5332,3,0 days 09:36:15.764696598,16009151,100,464280,0,533700
18,2,0 days 09:36:15.881408056,15442085,100,464374,1,736900
18,2,0 days 09:36:15.881411552,15442085,100,464375,1,736900
7244,2,0 days 09:36:15.925312932,18160632,10,464404,1,90200
7451,2,0 days 09:36:15.996146746,18383472,100,464460,1,3221100
7960,2,0 days 09:36:16.372742314,18377976,100,464703,1,530800
8429,2,0 days 09:36:16.723717908,18403716,47,464880,1,2959600
6539,2,0 days 09:36:16.724764337,16025659,600,464881,1,234600
2952,2,0 days 09:36:16.735024329,11887638,500,464882,1,509200
6539,2,0 days 09:36:16.796781155,16025659,300,464899,1,234600
6539,2,0 days 09:36:16.797733635,16025659,300,464900,1,234600
5537,2,0 days 09:36:17.963289027,16059303,100,465425,1,31900
5537,2,0 days 09:36:17.963846307,16059303,300,465426,1,31900
5537,2,0 days 09:36:18.034045229,16059303,100,465445,1,31900
5537,2,0 days 09:36:18.146968708,16059303,100,465487,1,31900
5537,2,0 days 09:36:18.147510959,16059303,100,465488,1,31900
5291,1,0 days 09:36:18.153019334,16063475,100,465494,0,1581600
7451,2,0 days 09:36:18.157813420,18438040,100,465496,1,3221300
5332,1,0 days 09:36:18.343960664,16066911,33,465587,0,533700
5537,2,0 days 09:36:18.396709110,16059303,795,465629,1,31900
5537,4,0 days 09:36:18.396709110,16059323,336,465630,1,31900
5537,6,0 days 09:36:18.396709110,16059487,169,465631,1,31900
2823,2,0 days 09:36:19.040127051,13581418,100,465853,1,166400
4184,2,0 days 09:36:19.391710739,13586202,100,465970,1,595300
6644,2,0 days 09:36:19.404435635,16081431,100,465987,1,599400
5291,1,0 days 09:36:19.532817431,16089075,100,466144,0,1581600
4541,2,0 days 09:36:19.535580237,13546802,100,466159,1,473500
688,14,0 days 09:36:19.541299380,15508941,100,466196,1,354900
4378,2,0 days 09:36:19.580075308,13592406,100,466245,1,358300
8649,2,0 days 09:36:19.612335414,18460968,100,466257,1,135500
3898,2,0 days 09:36:19.847268481,13231554,100,466348,1,112800
6,2,0 days 09:36:19.993092197,15516565,1,466375,1,282200
4911,2,0 days 09:36:20.126441127,16105055,100,466478,1,2302800
6998,2,0 days 09:36:20.327077720,16109915,5,466660,1,877500
6998,2,0 days 09:36:20.327113873,16109915,95,466661,1,877500
5537,2,0 days 09:36:20.498872108,16112875,100,466785,1,31900
8553,2,0 days 09:36:20.608112535,18491064,79,466875,1,1649500
5291,1,0 days 09:36:20.609125991,16117707,100,466896,0,1581600
4184,2,0 days 09:36:20.673200553,13625186,100,466960,1,595300
5401,2,0 days 09:36:20.697028636,16100827,100,467023,1,48600
4184,2,0 days 09:36:20.704873003,13625842,100,467025,1,595300
4184,2,0 days 09:36:21.192231471,13626890,62,467247,1,595300
4303,2,0 days 09:36:21.364687488,13639794,100,467315,1,168100
8788,2,0 days 09:36:21.835784658,17968580,56,467514,1,507500
3633,1,0 days 09:36:21.844624860,13647414,97,467519,0,146500
1482,2,0 days 09:36:21.850576653,15546301,100,467524,1,82600
8461,2,0 days 09:36:22.075779933,17976636,46,467590,1,195000
5268,2,0 days 09:36:22.230639039,16148483,100,467666,1,135400
5268,2,0 days 09:36:22.233947029,16148503,100,467669,1,135400
688,2,0 days 09:36:22.255324495,15518145,50,467673,1,354900
8278,2,0 days 09:36:22.374452030,18527028,100,467714,1,63200
344,14,0 days 09:36:22.438605322,15566069,95,467912,1,456500
344,2,0 days 09:36:22.438634712,15566809,100,467930,1,456400
344,2,0 days 09:36:22.523879427,15569741,4,468174,1,456800
344,2,0 days 09:36:22.523968078,15569741,96,468175,1,456800
8788,2,0 days 09:36:22.687704869,18515544,400,468266,1,507500
7451,2,0 days 09:36:22.788666151,18543160,100,468338,1,3221500
5291,2,0 days 09:36:22.805299569,16157499,10,468350,1,1581800
5117,2,0 days 09:36:22.807758331,16164291,100,468357,1,76000
5291,1,0 days 09:36:22.809593308,16164859,159,468363,0,1581600
5268,2,0 days 09:36:22.922877303,16163007,100,468474,1,135400
630,2,0 days 09:36:22.984212896,14416521,40,468549,1,720000
630,2,0 days 09:36:22.984222737,14416521,20,468550,1,720000
4024,2,0 days 09:36:23.023937682,13673802,1800,468625,1,540300
7451,1,0 days 09:36:23.175658419,18554668,200,468788,0,3221500
7451,3,0 days 09:36:23.175658419,18554668,100,468789,0,3221500
7451,1,0 days 09:36:23.184441748,18554952,300,468806,0,3221500
6556,2,0 days 09:36:23.185111099,16176035,100,468819,1,2128100
7451,2,0 days 09:36:23.237733848,18558160,10,468843,1,3221600
5291,2,0 days 09:36:23.412113116,16182823,100,468949,1,1581600
329,2,0 days 09:36:23.787386756,15596705,100,469124,1,74100
6039,2,0 days 09:36:23.963625553,16194551,44,469187,1,102300
6039,4,0 days 09:36:23.963625553,16194639,56,469188,1,102300
6039,2,0 days 09:36:23.963654684,16194639,44,469189,1,102300
4937,2,0 days 09:36:24.119204927,16138495,100,469316,1,165700
4937,4,0 days 09:36:24.119204927,16140467,100,469317,1,165700
624,2,0 days 09:36:24.178981199,15606237,100,469363,1,3150400
6556,10,0 days 09:36:24.257270433,16202191,101,469415,1,2127800
7451,2,0 days 09:36:24.258375658,18586180,100,469432,1,3221300
6147,2,0 days 09:36:24.725117239,16215439,57,469672,1,309400
6147,2,0 days 09:36:24.725121031,16215439,43,469673,1,309400
3906,2,0 days 09:36:25.152737154,13659610,99,469837,1,69100
2253,5,0 days 09:36:25.237032276,15625849,100,469887,1,117300
6521,2,0 days 09:36:25.945011808,16238327,100,470199,1,882800
4317,2,0 days 09:36:26.084727328,13732938,43,470274,1,2142900
5291,1,0 days 09:36:26.094433564,16243319,200,470308,0,1581600
5291,3,0 days 09:36:26.094433564,16243319,100,470309,0,1581600
5291,1,0 days 09:36:26.094885068,16243603,100,470311,0,1581600
5291,3,0 days 09:36:26.094885068,16243603,4,470312,0,1581600
5332,2,0 days 09:36:26.111325243,16232183,100,470324,1,533500
7451,2,0 days 09:36:26.224494189,18628948,96,470415,1,3221500
7451,2,0 days 09:36:26.226218203,18628948,4,470425,1,3221500
7451,2,0 days 09:36:26.226729559,18629396,100,470426,1,3221500
952,2,0 days 09:36:26.268833115,15643233,8,470437,1,837700
952,2,0 days 09:36:26.278739468,15643233,100,470444,1,837700
5776,2,0 days 09:36:26.579185401,16256035,300,470535,1,36100
6556,2,0 days 09:36:26.655384275,16248083,100,470593,1,2128000
344,2,0 days 09:36:26.698633030,15647517,12,470624,1,457000
6556,2,0 days 09:36:26.703603443,16248083,30,470625,1,2128000
2974,2,0 days 09:36:27.353917418,13748358,4,470775,1,206900
161,2,0 days 09:36:27.420018259,15661321,100,470797,1,121900
3816,2,0 days 09:36:27.563304601,13761230,400,470881,1,391500
4897,2,0 days 09:36:27.670963300,16232319,100,470926,1,86600
5537,2,0 days 09:36:27.687429862,16276863,100,470940,1,32200
254,2,0 days 09:36:28.037101527,15671649,56,471231,1,450500
254,2,0 days 09:36:28.037967518,15671649,11,471232,1,450500
254,2,0 days 09:36:28.037999193,15671649,6,471233,1,450500
254,2,0 days 09:36:28.038272336,15671649,5,471234,1,450500
254,2,0 days 09:36:28.038303890,15671649,1,471235,1,450500
1022,2,0 days 09:36:28.289138801,15680165,50,471354,1,164700
1022,2,0 days 09:36:28.289143267,15680165,22,471355,1,164700
254,2,0 days 09:36:28.302401061,15671649,2,471367,1,450500
254,2,0 days 09:36:28.302770641,15671649,1,471368,1,450500
254,2,0 days 09:36:28.302802935,15671649,1,471369,1,450500
2680,4,0 days 09:36:28.494461713,13780298,90,471459,1,179800
2680,2,0 days 09:36:28.494511974,13780298,10,471460,1,179800
2093,2,0 days 09:36:28.596961688,15668057,100,471508,1,187100
2093,4,0 days 09:36:28.596961688,15668061,100,471509,1,187100
2023,2,0 days 09:36:28.737754588,15686273,2,471555,1,1439900
2023,4,0 days 09:36:28.737754588,15686281,2,471556,1,1439900
8530,2,0 days 09:36:28.760383899,18679152,6,471575,1,593900
2521,2,0 days 09:36:28.813690473,13640690,1,471596,1,71300
7795,2,0 days 09:36:29.116984818,18685532,200,471695,1,107700
5291,2,0 days 09:36:29.126104934,16311607,100,471723,1,1581800
5291,2,0 days 09:36:29.126114384,16311619,50,471725,1,1581800
1687,2,0 days 09:36:29.587218001,15650649,100,471945,1,149400
6966,2,0 days 09:36:29.653119945,16319599,100,471996,1,65600
6966,2,0 days 09:36:29.653928855,16319599,150,471997,1,65600
7335,2,0 days 09:36:30.249233437,18705548,100,472272,1,505200
3303,1,0 days 09:36:30.352982426,13808910,200,472318,0,65400
3785,2,0 days 09:36:30.398493986,13809906,100,472333,1,54400
2758,2,0 days 09:36:31.276750497,13825690,100,472675,1,148700
1421,2,0 days 09:36:31.367450988,15724381,100,472754,1,37700
344,2,0 days 09:36:31.612431615,15728113,7,472860,1,456400
5708,2,0 days 09:36:31.678945684,16357851,100,472896,1,2340500
7206,2,0 days 09:36:32.119221328,16364311,1,473028,1,905800
5332,2,0 days 09:36:32.759503194,16375127,100,473341,1,533300
7302,2,0 days 09:36:33.006667628,18761532,200,473507,1,160500
7302,2,0 days 09:36:33.006670529,18761528,300,473508,1,160500
7302,4,0 days 09:36:33.006670529,18761540,200,473509,1,160500
7302,2,0 days 09:36:33.007147395,18761548,200,473510,1,160500
7302,4,0 days 09:36:33.007147395,18761552,52,473511,1,160500
7302,6,0 days 09:36:33.007147395,18761584,248,473512,1,160500
4869,2,0 days 09:36:33.044046661,16385063,8,473545,1,925600
4869,2,0 days 09:36:33.049505342,16385643,100,473549,1,925100
8108,2,0 days 09:36:33.154808427,18763732,4,473610,1,462700
3426,2,0 days 09:36:33.386505939,13863942,100,473661,1,106600
5459,2,0 days 09:36:33.450676723,16391927,99,473690,1,429600
952,2,0 days 09:36:33.462155174,15643233,100,473703,1,837700
8108,2,0 days 09:36:33.646535125,18763732,96,473760,1,462700
5628,2,0 days 09:36:33.757979530,16223431,5,473794,1,162900
7488,2,0 days 09:36:33.919125640,18728768,100,473864,1,34000
3029,2,0 days 09:36:34.066397808,13876442,100,473912,1,96400
586,2,0 days 09:36:34.066775841,15769509,25,473915,1,157500
586,4,0 days 09:36:34.066775841,15769513,100,473916,1,157500
586,6,0 days 09:36:34.066775841,15769521,100,473917,1,157500
586,8,0 days 09:36:34.066775841,15769525,100,473918,1,157500
506,2,0 days 09:36:34.147688454,15771285,100,473943,1,115700
5537,2,0 days 09:36:34.467212337,16409579,100,474043,1,32300
481,2,0 days 09:36:34.606087631,15778201,100,474144,1,714800
3278,1,0 days 09:36:35.204109848,13892558,100,474320,0,417000
5459,2,0 days 09:36:35.212302653,16426379,100,474328,1,429500
6565,4,0 days 09:36:35.337439810,16429247,100,474753,1,641800
6565,2,0 days 09:36:35.337484880,16429247,100,474754,1,641800
1157,2,0 days 09:36:35.787071972,15797789,98,474887,1,801800
1157,2,0 days 09:36:35.787100537,15797789,102,474888,1,801800
4341,2,0 days 09:36:36.389136012,13913206,88,475074,1,923800
2952,2,0 days 09:36:36.409120844,11887638,1400,475097,1,509200
2952,2,0 days 09:36:36.409161133,11887638,600,475098,1,509200
2952,2,0 days 09:36:36.469477888,11887638,500,475116,1,509200
2952,4,0 days 09:36:36.469477888,11887642,400,475117,1,509200
8162,4,0 days 09:36:37.276270734,18842320,100,475393,1,580000
3363,2,0 days 09:36:37.592944030,13926474,100,475518,1,1426400
161,6,0 days 09:36:37.695210925,15812485,100,475570,1,121700
6202,1,0 days 09:36:38.587719278,16489667,100,475863,0,185300
4615,2,0 days 09:36:38.593123033,13948026,59,475874,1,211800
4615,4,0 days 09:36:38.593123033,13948034,200,475875,1,211800
4615,6,0 days 09:36:38.593123033,13948038,100,475876,1,211800
4615,8,0 days 09:36:38.593123033,13948046,41,475877,1,211800
4615,2,0 days 09:36:38.593225139,13948046,59,475878,1,211800
4615,4,0 days 09:36:38.593225139,13948062,41,475879,1,211800
2023,2,0 days 09:36:39.068587800,15848001,5,476037,1,1440600
2253,2,0 days 09:36:39.117625513,15849137,57,476055,1,117500
2253,2,0 days 09:36:39.118865255,15849137,43,476056,1,117500
5956,2,0 days 09:36:39.136462568,16504915,31,476096,1,405200
6759,2,0 days 09:36:39.274684532,16508307,69,476212,1,1171100
6759,2,0 days 09:36:39.274705243,16508307,31,476213,1,1171100
8784,2,0 days 09:36:40.028261026,18895588,5,476540,1,369800
8784,2,0 days 09:36:40.028292814,18895588,95,476541,1,369800
1716,2,0 days 09:36:40.165749022,15870597,100,476628,1,647600
2952,2,0 days 09:36:40.226748358,11887642,1100,476662,1,509200
6815,2,0 days 09:36:40.330670668,16533539,50,476761,1,1367500
8003,2,0 days 09:36:40.400455689,18905148,100,476778,1,2687600
7992,2,0 days 09:36:40.579765134,18908528,75,476849,1,4197800
8351,2,0 days 09:36:40.758890346,15151564,100,476963,1,607900
6644,2,0 days 09:36:40.766890669,16545783,100,476966,1,599300
6644,2,0 days 09:36:40.766970897,16545783,100,476967,1,599300
6644,2,0 days 09:36:40.767324585,16545783,100,476968,1,599300
254,2,0 days 09:36:40.810659142,15671649,1,477013,1,450500
4867,1,0 days 09:36:41.545922452,16557843,100,477319,0,28100
7606,2,0 days 09:36:41.790576160,18931128,25,477445,1,642700
7606,2,0 days 09:36:41.790605185,18931128,75,477446,1,642700
6556,2,0 days 09:36:42.117586018,16567443,11,477555,1,2127200
8754,2,0 days 09:36:42.866056762,17971032,100,477826,1,642200
7606,2,0 days 09:36:43.017672510,18951736,25,477917,1,642700
8278,2,0 days 09:36:43.057488922,18952224,100,477946,1,63600
5332,2,0 days 09:36:43.435276143,16590987,100,478121,1,532800
2952,2,0 days 09:36:43.768884484,11887642,100,478228,1,509200
4723,2,0 days 09:36:44.080328383,16600959,100,478295,1,229100
7451,2,0 days 09:36:44.315123090,18970412,42,478385,1,3221000
952,2,0 days 09:36:44.379300639,15643233,1,478438,1,837700
6556,2,0 days 09:36:44.586333176,16611275,100,478550,1,2126900
2675,2,0 days 09:36:44.697281999,14045486,200,478665,1,475600
2675,4,0 days 09:36:44.697281999,14045502,100,478666,1,475600
2675,2,0 days 09:36:44.697677874,14045514,200,478667,1,475600
5584,2,0 days 09:36:45.152911211,16621135,5,478770,1,529500
5584,2,0 days 09:36:45.153511785,16621171,95,478771,1,529700
5332,2,0 days 09:36:45.275130238,16623599,100,478826,1,532800
7766,2,0 days 09:36:45.303781158,18990092,100,478843,1,98600
7992,2,0 days 09:36:45.444225841,18992524,25,478909,1,4196400
2675,2,0 days 09:36:45.476265814,14045522,200,478925,1,475600
2675,2,0 days 09:36:45.719684978,14045558,200,479004,1,475600
5332,2,0 days 09:36:46.405533078,16632391,100,479221,1,532800
1015,2,0 days 09:36:46.427621534,15961961,10,479227,1,87000
2675,2,0 days 09:36:46.651293842,14045558,200,479301,1,475600
2675,2,0 days 09:36:46.651402932,14045558,100,479302,1,475600
7451,2,0 days 09:36:46.651487915,19008068,100,479303,1,3221100
2675,2,0 days 09:36:46.651672743,14045558,100,479304,1,475600
2675,2,0 days 09:36:46.651804228,14045558,72,479305,1,475600
5275,2,0 days 09:36:47.026919292,16650803,2,479536,1,511300
1015,2,0 days 09:36:47.122959183,15961993,100,479655,1,87000
5537,2,0 days 09:36:48.323828791,16685983,100,480237,1,32600
6564,2,0 days 09:36:48.462215988,16688927,100,480296,1,1166300
